Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitude,Unnamed: 8,Latitude,Distrito,Tipo de Municipio,Area Metropolitana
20,20013,20013006,CESAR,AGUSTÍN CODAZZI,PUNTA ARRECHA,CASERÍO (CAS),-73.2593538713,,9.93681416675,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20013,20013007,CESAR,AGUSTÍN CODAZZI,SAN RAMÓN,CASERÍO (CAS),-73.2070933052,,10.038276648,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20032,20032000,CESAR,ASTREA,ASTREA,CABECERA MUNICIPAL (CM),-73.9758629785,,9.49816273938,,MUNICIPIO,
20,20032,20032001,CESAR,ASTREA,ARJONA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.9109561559,,9.53473893458,,MUNICIPIO,
20,20032,20032003,CESAR,ASTREA,EL YUCAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8766022906,,9.55647771165,,MUNICIPIO,
20,20032,20032005,CESAR,ASTREA,SANTA CECILIA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7981367175,,9.53192737168,,MUNICIPIO,
20,20032,20032006,CESAR,ASTREA,EL HEBRÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8616575774,,9.51707085323,,MUNICIPIO,
20,20032,20032007,CESAR,ASTREA,EL JOBO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8676169082,,9.48288349996,,MUNICIPIO,
20,20032,20032008,CESAR,ASTREA,LA Y,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.9078569015,,9.55684861843,,MUNICIPIO,
20,20032,20032009,CESAR,ASTREA,MONTECRISTO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.078596967,,9.46924526713,,MUNICIPIO,
20,20032,20032010,CESAR,ASTREA,NUEVA COLOMBIA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.0425114401,,9.5533284725,,MUNICIPIO,
20,20045,20045000,CESAR,BECERRIL,BECERRIL,CABECERA MUNICIPAL (CM),-73.2791963317,,9.70460046236,,MUNICIPIO,
20,20045,20045001,CESAR,BECERRIL,ESTADOS UNIDOS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2135271154,,9.62416344408,,MUNICIPIO,
20,20045,20045004,CESAR,BECERRIL,LA GUAJIRITA,CENTRO POBLADO (CP),-73.3183757974,,9.75411751328,,MUNICIPIO,
20,20060,20060000,CESAR,BOSCONIA,BOSCONIA,CABECERA MUNICIPAL (CM),-73.888765758,,9.975094669,,MUNICIPIO,
20,20060,20060004,CESAR,BOSCONIA,LOMA COLORADA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8389599687,,9.89923270973,,MUNICIPIO,
20,20060,20060010,CESAR,BOSCONIA,PUERTO LAJAS,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
20,20175,20175000,CESAR,CHIMICHAGUA,CHIMICHAGUA,CABECERA MUNICIPAL (CM),-73.8133298841,,9.2582722175,,MUNICIPIO,
20,20175,20175004,CESAR,CHIMICHAGUA,CANDELARIA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8799997074,,9.20850600817,,MUNICIPIO,
20,20175,20175005,CESAR,CHIMICHAGUA,EL GUAMO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.9031547128,,9.21202699025,,MUNICIPIO,
20,20175,20175008,CESAR,CHIMICHAGUA,LAS FLORES,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.9447950828,,9.29132454805,,MUNICIPIO,
20,20175,20175009,CESAR,CHIMICHAGUA,LAS VEGAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6518301494,,9.07880326355,,MUNICIPIO,
20,20175,20175010,CESAR,CHIMICHAGUA,MANDINGUILLA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8866808043,,9.35239683944,,MUNICIPIO,
20,20175,20175011,CESAR,CHIMICHAGUA,SALOA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7293191006,,9.19274417958,,MUNICIPIO,
20,20175,20175013,CESAR,CHIMICHAGUA,SEMPEGUA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.839234449,,9.16484005192,,MUNICIPIO,
20,20175,20175014,CESAR,CHIMICHAGUA,SOLEDAD,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7066505512,,9.05515582654,,MUNICIPIO,
20,20175,20175016,CESAR,CHIMICHAGUA,LA MATA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7515544683,,9.14634504609,,MUNICIPIO,
20,20175,20175017,CESAR,CHIMICHAGUA,EL CANAL,CASERÍO (CAS),-73.8892335031,,9.41077781501,,MUNICIPIO,
20,20175,20175018,CESAR,CHIMICHAGUA,SANTO DOMINGO,CASERÍO (CAS),-73.8279116445,,9.23132088555,,MUNICIPIO,
20,20175,20175020,CESAR,CHIMICHAGUA,PLATA PERDIDA,CASERÍO (CAS),-73.77346975,,9.274487749,,MUNICIPIO,
20,20175,20175021,CESAR,CHIMICHAGUA,SABANAS DE JUAN MARCOS,CASERÍO (CAS),-73.851905386,,9.302515478,,MUNICIPIO,
20,20175,20175022,CESAR,CHIMICHAGUA,HIGO AMARILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.9899549659,,9.32904880419,,MUNICIPIO,
20,20175,20175023,CESAR,CHIMICHAGUA,BETEL,CASERÍO (CAS),-73.8233077705,,9.43838265318,,MUNICIPIO,
20,20175,20175024,CESAR,CHIMICHAGUA,BUENOS AIRES,CASERÍO (CAS),-73.9020744358,,9.30742062436,,MUNICIPIO,
20,20175,20175025,CESAR,CHIMICHAGUA,CUATRO ESQUINAS,CASERÍO (CAS),-73.9848906774,,9.31246838131,,MUNICIPIO,
20,20175,20175026,CESAR,CHIMICHAGUA,DARDANELOS DOS,CASERÍO (CAS),-73.902328129,,9.27055416,,MUNICIPIO,
20,20175,20175029,CESAR,CHIMICHAGUA,PIEDRAS BLANCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
20,20175,20175030,CESAR,CHIMICHAGUA,PUEBLITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.77613647,,9.3478886204,,MUNICIPIO,
20,20175,20175031,CESAR,CHIMICHAGUA,ÚLTIMO CASO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7530208461,,9.10789123817,,MUNICIPIO,
20,20175,20175032,CESAR,CHIMICHAGUA,ZAPATI,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7520643404,,9.08161744179,,MUNICIPIO,
20,20175,20175033,CESAR,CHIMICHAGUA,CABECERA,CASERÍO (CAS),-73.699928842,,9.109518542,,MUNICIPIO,
20,20175,20175034,CESAR,CHIMICHAGUA,CORRALITO,CASERÍO (CAS),-73.758031363,,9.285879702,,MUNICIPIO,
20,20175,20175035,CESAR,CHIMICHAGUA,DIOS ME VE,CASERÍO (CAS),-73.9795143015,,9.35716395675,,MUNICIPIO,
20,20175,20175036,CESAR,CHIMICHAGUA,EL PROGRESO,CASERÍO (CAS),-73.7395945232,,9.07232654384,,MUNICIPIO,
20,20175,20175037,CESAR,CHIMICHAGUA,LA INVERNA,CASERÍO (CAS),-73.8409310091,,9.44294975415,,MUNICIPIO,
20,20175,20175038,CESAR,CHIMICHAGUA,LA SABANA DEL TREBOL,CASERÍO (CAS),-73.8553242289,,9.28712625797,,MUNICIPIO,
20,20175,20175039,CESAR,CHIMICHAGUA,LA UNION,CASERÍO (CAS),-73.836059393,,9.41092028,,MUNICIPIO,
20,20175,20175040,CESAR,CHIMICHAGUA,MATA DE GUILLIN,CASERÍO (CAS),-73.694272604,,9.124742275,,MUNICIPIO,
20,20175,20175041,CESAR,CHIMICHAGUA,NUEVA VICTORIA,CASERÍO (CAS),-73.8363151049,,9.33271017917,,MUNICIPIO,
20,20175,20175042,CESAR,CHIMICHAGUA,PAJARITO,CASERÍO (CAS),-73.8177468373,,9.41310569938,,MUNICIPIO,
20,20178,20178000,CESAR,CHIRIGUANÁ,CHIRIGUANÁ,CABECERA MUNICIPAL (CM),-73.600147529,,9.36118941734,,MUNICIPIO,
20,20178,20178006,CESAR,CHIRIGUANÁ,POPONTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4116310494,,9.42342550502,,MUNICIPIO,
20,20178,20178008,CESAR,CHIRIGUANÁ,RINCÓN HONDO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4894649063,,9.39521877642,,MUNICIPIO,
20,20178,20178014,CESAR,CHIRIGUANÁ,LA AURORA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5545212806,,9.4656214311,,MUNICIPIO,
20,20178,20178015,CESAR,CHIRIGUANÁ,ESTACIÓN CHIRIGUANÁ,CASERÍO (CAS),-73.5653005613,,9.36513600216,,MUNICIPIO,
20,20178,20178016,CESAR,CHIRIGUANÁ,LA SIERRA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5234034549,,9.37085279689,,MUNICIPIO,
20,20178,20178017,CESAR,CHIRIGUANÁ,AGUA FRÍA,CASERÍO (CAS),-73.5866965845,,9.45649388852,,MUNICIPIO,
20,20178,20178018,CESAR,CHIRIGUANÁ,EL CRUCE DE LA SIERRA,CASERÍO (CAS),-73.5331810549,,9.37094489232,,MUNICIPIO,
20,20178,20178019,CESAR,CHIRIGUANÁ,ARENAS BLANCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4497517686,,9.47041069019,,MUNICIPIO,
20,20178,20178021,CESAR,CHIRIGUANÁ,CERRAJONES,CENTRO POBLADO (CP),-73.5655694984,,9.48714525014,,MUNICIPIO,
20,20228,20228000,CESAR,CURUMANÍ,CURUMANÍ,CABECERA MUNICIPAL (CM),-73.5409854392,,9.20181049336,,MUNICIPIO,
20,20228,20228001,CESAR,CURUMANÍ,SABANAGRANDE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6107972489,,9.1995593754,,MUNICIPIO,
20,20228,20228002,CESAR,CURUMANÍ,SAN ROQUE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5152173704,,9.28999750275,,MUNICIPIO,
20,20228,20228003,CESAR,CURUMANÍ,SAN SEBASTIÁN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5398442,,9.27375072491,,MUNICIPIO,
20,20228,20228004,CESAR,CURUMANÍ,SANTA ISABEL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4827667894,,9.33260005006,,MUNICIPIO,
20,20228,20228005,CESAR,CURUMANÍ,CHAMPÁN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6402090337,,9.19197595623,,MUNICIPIO,
20,20228,20228007,CESAR,CURUMANÍ,GUAIMARAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6600876814,,9.2297577551,,MUNICIPIO,
20,20228,20228008,CESAR,CURUMANÍ,BARRIO ACOSTA,CASERÍO (CAS),-73.648524126,,9.19005690912,,MUNICIPIO,
20,20228,20228009,CESAR,CURUMANÍ,HOJANCHA,CASERÍO (CAS),-73.6537354373,,9.19008206337,,MUNICIPIO,
20,20228,20228011,CESAR,CURUMANÍ,EL MAMEY,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.617418439,,9.249133145,,MUNICIPIO,
20,20228,20228012,CESAR,CURUMANÍ,CHINELA,CASERÍO (CAS),-73.6488314811,,9.17567339747,,MUNICIPIO,
20,20228,20228014,CESAR,CURUMANÍ,NUEVO HORIZONTE,CASERÍO (CAS),-73.6514248775,,9.18880070779,,MUNICIPIO,
20,20238,20238000,CESAR,EL COPEY,EL COPEY,CABECERA MUNICIPAL (CM),-73.9627178522,,10.1495254704,,MUNICIPIO,
20,20238,20238002,CESAR,EL COPEY,CARACOLICITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.9726420998,,10.1977120504,,MUNICIPIO,
20,20238,20238003,CESAR,EL COPEY,CHIMILA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8487762694,,10.3249943084,,MUNICIPIO,
20,20238,20238004,CESAR,EL COPEY,SAN FRANCISCO DE ASÍS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8933828242,,10.2877261878,,MUNICIPIO,
20,20250,20250000,CESAR,EL PASO,EL PASO,CABECERA MUNICIPAL (CM),-73.741788511,,9.66847095606,,MUNICIPIO,
20,20250,20250001,CESAR,EL PASO,EL VALLITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6496115829,,9.82369359834,,MUNICIPIO,
20,20250,20250002,CESAR,EL PASO,LA LOMA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6006841642,,9.61837918961,,MUNICIPIO,
20,20250,20250003,CESAR,EL PASO,POTRERILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6653169292,,9.53713746078,,MUNICIPIO,
20,20250,20250004,CESAR,EL PASO,CUATRO VIENTOS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7093898681,,9.74066965238,,MUNICIPIO,
20,20250,20250006,CESAR,EL PASO,EL CARMEN,CASERÍO (CAS),-73.6915502222,,9.67049037478,,MUNICIPIO,
20,20250,20250007,CESAR,EL PASO,PUERTO LAJAS,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
20,20295,20295000,CESAR,GAMARRA,GAMARRA,CABECERA MUNICIPAL (CM),-73.7380076768,,8.32432947636,,MUNICIPIO,
20,20295,20295001,CESAR,GAMARRA,LA ESTACIÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7187546506,,8.3423654338,,MUNICIPIO,
20,20295,20295002,CESAR,GAMARRA,EL CONTENTO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.773097787,,8.22277892417,,MUNICIPIO,
20,20295,20295004,CESAR,GAMARRA,PALENQUILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7262450371,,8.44301747268,,MUNICIPIO,
20,20295,20295005,CESAR,GAMARRA,PUERTO MOSQUITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7543222513,,8.18771803384,,MUNICIPIO,
20,20295,20295006,CESAR,GAMARRA,PUERTO VIEJO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7516213333,,8.34261432879,,MUNICIPIO,
20,20295,20295007,CESAR,GAMARRA,CASCAJAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.733431919,,8.31505619583,,MUNICIPIO,
20,20310,20310000,CESAR,GONZÁLEZ,GONZÁLEZ,CABECERA MUNICIPAL (CM),-73.380042178,,8.38960324723,,MUNICIPIO,
20,20310,20310002,CESAR,GONZÁLEZ,BÚRBURA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.3742389443,,8.432181276,,MUNICIPIO,
20,20310,20310003,CESAR,GONZÁLEZ,CULEBRITA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.374911076,,8.446790131,,MUNICIPIO,
20,20310,20310006,CESAR,GONZÁLEZ,MONTERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.3541970295,,8.4193500699,,MUNICIPIO,
20,20310,20310007,CESAR,GONZÁLEZ,SAN ISIDRO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.371820374,,8.379035933,,MUNICIPIO,
20,20383,20383000,CESAR,LA GLORIA,LA GLORIA,CABECERA MUNICIPAL (CM),-73.8032098836,,8.61929805971,,MUNICIPIO,
20,20383,20383001,CESAR,LA GLORIA,AYACUCHO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.586616962,,8.60075537645,,MUNICIPIO,
20,20383,20383002,CESAR,LA GLORIA,CAROLINA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7642723977,,8.49398189902,,MUNICIPIO,
20,20383,20383003,CESAR,LA GLORIA,MOLINA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7548838034,,8.56163766648,,MUNICIPIO,
20,20383,20383005,CESAR,LA GLORIA,SIMAÑA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7305227123,,8.61069263554,,MUNICIPIO,
20,20383,20383006,CESAR,LA GLORIA,BESOTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6385925881,,8.49331464437,,MUNICIPIO,
20,20383,20383010,CESAR,LA GLORIA,LA MATA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.635589891,,8.61174752681,,MUNICIPIO,
20,20383,20383011,CESAR,LA GLORIA,ESTACIÓN FERROCARRIL,CASERÍO (CAS),-73.6862045897,,8.6262059757,,MUNICIPIO,
20,20383,20383012,CESAR,LA GLORIA,LAS PUNTAS,CASERÍO (CAS),-73.7349834914,,8.54305098006,,MUNICIPIO,
20,20400,20400000,CESAR,LA JAGUA DE IBIRICO,LA JAGUA DE IBIRICO,CABECERA MUNICIPAL (CM),-73.3342269159,,9.56388783532,,MUNICIPIO,
20,20400,20400001,CESAR,LA JAGUA DE IBIRICO,LAS PALMITAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4084522208,,9.5010630554,,MUNICIPIO,
20,20400,20400002,CESAR,LA JAGUA DE IBIRICO,LA VICTORIA DE SAN ISIDRO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2358470973,,9.58724352804,,MUNICIPIO,
20,20400,20400003,CESAR,LA JAGUA DE IBIRICO,BOQUERÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4220893234,,9.63126814625,,MUNICIPIO,
20,20443,20443000,CESAR,MANAURE BALCÓN DEL CESAR,MANAURE BALCÓN DEL CESAR,CABECERA MUNICIPAL (CM),-73.0294704117,,10.3907748357,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20517,20517000,CESAR,PAILITAS,PAILITAS,CABECERA MUNICIPAL (CM),-73.6257673178,,8.95939949775,,MUNICIPIO,
20,20517,20517001,CESAR,PAILITAS,LA FLORESTA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6750234874,,8.8426296041,,MUNICIPIO,
20,20517,20517002,CESAR,PAILITAS,RIVERA,CASERÍO (CAS),-73.693712481,,9.005631161,,MUNICIPIO,
20,20517,20517004,CESAR,PAILITAS,PALESTINA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.693392779,,8.87859060083,,MUNICIPIO,
20,20517,20517006,CESAR,PAILITAS,EL BURRO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.661265066,,8.87576953,,MUNICIPIO,
20,20517,20517007,CESAR,PAILITAS,MATA DE BARRO,CASERÍO (CAS),-73.6942469831,,9.01666004709,,MUNICIPIO,
20,20550,20550000,CESAR,PELAYA,PELAYA,CABECERA MUNICIPAL (CM),-73.6663564352,,8.68865050982,,MUNICIPIO,
20,20550,20550001,CESAR,PELAYA,COSTILLA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7233720433,,8.73250886025,,MUNICIPIO,
20,20550,20550012,CESAR,PELAYA,SAN BERNARDO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7248604839,,8.67683292476,,MUNICIPIO,
20,20570,20570000,CESAR,PUEBLO BELLO,PUEBLO BELLO,CABECERA MUNICIPAL (CM),-73.5862472969,,10.4172860694,,MUNICIPIO,
20,20570,20570001,CESAR,PUEBLO BELLO,LA CAJA,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
20,20570,20570002,CESAR,PUEBLO BELLO,LAS MINAS DE IRACAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4914227465,,10.3624788456,,MUNICIPIO,
20,20570,20570003,CESAR,PUEBLO BELLO,NUEVO COLON,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7504563313,,10.3887708845,,MUNICIPIO,
20,20570,20570004,CESAR,PUEBLO BELLO,NABUSIMAKE,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
20,20570,20570005,CESAR,PUEBLO BELLO,PALMARITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7394568736,,10.4031900796,,MUNICIPIO,
20,20614,20614000,CESAR,RÍO DE ORO,RÍO DE ORO,CABECERA MUNICIPAL (CM),-73.3863920498,,8.29228968373,,MUNICIPIO,
20,20614,20614001,CESAR,RÍO DE ORO,EL MARQUÉZ,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5912920492,,8.10993578486,,MUNICIPIO,
20,20614,20614003,CESAR,RÍO DE ORO,EL SALOBRE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.409655455,,8.342085247,,MUNICIPIO,
20,20614,20614004,CESAR,RÍO DE ORO,LOS ANGELES,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5097835914,,8.09876195844,,MUNICIPIO,
20,20614,20614006,CESAR,RÍO DE ORO,MONTECITOS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5061926477,,8.17089725822,,MUNICIPIO,
20,20614,20614010,CESAR,RÍO DE ORO,PUERTO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.495217622,,8.217157077,,MUNICIPIO,
20,20614,20614012,CESAR,RÍO DE ORO,MORRISON,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5550875583,,8.08129009865,,MUNICIPIO,
20,20621,20621000,CESAR,LA PAZ,ROBLES,CABECERA MUNICIPAL (CM),-73.1713617757,,10.3874900073,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621001,CESAR,LA PAZ,LOS ENCANTOS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.0691854515,,10.2589044256,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621006,CESAR,LA PAZ,SAN JOSÉ DEL ORIENTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.043417529,,10.350398524,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621011,CESAR,LA PAZ,VARAS BLANCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.1514891473,,10.423689287,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621012,CESAR,LA PAZ,SAN JOSÉ DE ORIENTE - BETANIA,CASERÍO (CAS),-73.0512398272,,10.3486396288,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621013,CESAR,LA PAZ,MINGUILLO,CASERÍO (CAS),-73.5014438413,,9.94371164448,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621015,CESAR,LA PAZ,RABO LARGO,CASERÍO (CAS),-73.6235095093,,9.80624126821,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20621,20621016,CESAR,LA PAZ,SABANA ALTA,CASERÍO (CAS),-73.488564515,,9.92811734494,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20710,20710000,CESAR,SAN ALBERTO,SAN ALBERTO,CABECERA MUNICIPAL (CM),-73.3942253371,,7.76082444485,,MUNICIPIO,
20,20710,20710001,CESAR,SAN ALBERTO,LA LLANA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5173187243,,7.72787922811,,MUNICIPIO,
20,20710,20710002,CESAR,SAN ALBERTO,LA PALMA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4334778264,,7.73242401165,,MUNICIPIO,
20,20710,20710005,CESAR,SAN ALBERTO,LÍBANO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4288894044,,7.83694540084,,MUNICIPIO,
20,20710,20710008,CESAR,SAN ALBERTO,PUERTO CARREÑO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4327768261,,7.70937914365,,MUNICIPIO,
20,20750,20750000,CESAR,SAN DIEGO,SAN DIEGO,CABECERA MUNICIPAL (CM),-73.1812177024,,10.333031354,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750001,CESAR,SAN DIEGO,LOS TUPES,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2047222283,,10.3470980533,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750002,CESAR,SAN DIEGO,MEDIA LUNA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.144733009,,10.2442907835,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750006,CESAR,SAN DIEGO,EL RINCÓN,CASERÍO (CAS),-73.1325227913,,10.2704388942,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750007,CESAR,SAN DIEGO,LAS PITILLAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2399323243,,10.3299738419,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750009,CESAR,SAN DIEGO,LOS BRASILES,CASERÍO (CAS),-73.2675748041,,10.1828320666,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750011,CESAR,SAN DIEGO,TOCAIMO,CASERÍO (CAS),-73.1646725431,,10.2235963908,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20750,20750012,CESAR,SAN DIEGO,NUEVAS FLORES,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2363032048,,10.1454027885,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DEL CACIQUE UPAR
20,20770,20770000,CESAR,SAN MARTÍN,SAN MARTÍN,CABECERA MUNICIPAL (CM),-73.5109750558,,7.99989421258,,MUNICIPIO,
20,20770,20770001,CESAR,SAN MARTÍN,AGUAS BLANCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5538175958,,7.85039896152,,MUNICIPIO,
20,20770,20770002,CESAR,SAN MARTÍN,EL BARRO,CASERÍO (CAS),0.0,,0.0,,MUNICIPIO,
20,20770,20770003,CESAR,SAN MARTÍN,MINAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4560639565,,7.89350926218,,MUNICIPIO,
20,20770,20770004,CESAR,SAN MARTÍN,PUERTO OCULTO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6664923043,,7.87835647642,,MUNICIPIO,
20,20770,20770005,CESAR,SAN MARTÍN,SAN JOSÉ DE LAS AMÉRICAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.5714011424,,7.90039869046,,MUNICIPIO,
20,20770,20770006,CESAR,SAN MARTÍN,CANDELIA,CASERÍO (CAS),-73.5919113107,,7.83027648624,,MUNICIPIO,
20,20770,20770007,CESAR,SAN MARTÍN,TERRAPLEN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6577010476,,7.87798120593,,MUNICIPIO,
20,20770,20770008,CESAR,SAN MARTÍN,LA CURVA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.544673624,,7.85950172771,,MUNICIPIO,
20,20770,20770009,CESAR,SAN MARTÍN,LA BANCA TORCOROMA,CASERÍO (CAS),-73.5844275439,,7.93856044643,,MUNICIPIO,
20,20770,20770010,CESAR,SAN MARTÍN,CUATRO BOCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6054924174,,7.98640479966,,MUNICIPIO,
20,20770,20770011,CESAR,SAN MARTÍN,LOS BAGRES,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.4273460308,,7.94747339456,,MUNICIPIO,
20,20770,20770012,CESAR,SAN MARTÍN,PITA LIMÓN,CASERÍO (CAS),-73.6547539809,,7.94766275839,,MUNICIPIO,
