Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault
7.05775,-73.916956,76.2,27.819,25.36381268923296,194485.2620475932,1,42381.86319104533,31233.417589386503,40052.77932477663,19233.04438329807,104141.44196764592,25416.85905093748,19600.84943254526,23786.35732011009
7.058858,-73.915008,76.2,27.819,24.652251552322586,194712.03426351023,1,42389.6690715227,30991.068025767054,39807.252155695416,19030.092439410942,104184.24763944023,25446.469360611347,19825.415237357945,23827.879246491877
7.058881,-73.91505,76.2,27.819,23.2834003929066,194711.3389495008,1,42389.46160934594,30992.8508955854,39810.5938502199,19034.95611107974,104179.32741899742,25441.653150409664,19824.78681874448,23822.971634484704
7.058847,-73.914917,76.2,27.819,24.10586761996485,194717.0150008372,1,42390.08292505471,30984.35643698437,39798.3959965132,19019.968184402023,104191.60291176884,25453.466832666287,19830.27412241036,23835.189363775866
7.058861,-73.914961,76.2,27.819,24.21150161211242,194715.3832646699,1,42389.87490165778,30986.964048665675,39802.31658128699,19024.955874559128,104187.30753119128,25449.31448977173,19828.70520520393,23830.91192487128
7.060992,-73.915858,76.2,27.819,21.47302647197448,194847.34071236424,1,42383.95335377211,30905.58913898677,39806.22886477567,19147.617863812648,103942.67711218348,25201.32654225119,19963.942609780494,23585.78000253608
7.061036,-73.915931,76.2,27.819,20.74247259470031,194846.50270899027,1,42383.5919916187,30908.46255351357,39811.91785607607,19156.161780094862,103933.78049213556,25192.59000410005,19963.313954944297,23576.90579855581
7.061717,-73.914206,76.2,27.819,24.591537336921945,195020.3905206865,1,42390.43092920698,30715.4472672385,39606.997443665496,18975.09093266805,103997.81040507797,25247.70668477741,20134.4744894552,23639.358455782563
7.061661,-73.914278,76.2,27.819,23.96233304281751,195010.66345454345,1,42390.177544680286,30725.511258877545,39616.68013065611,18982.294579900896,103997.47292178385,25247.79900709163,20124.82667528294,23639.1114583529
7.061689,-73.914242,76.2,27.819,23.3615241110082,195015.5269829648,1,42390.30431134583,30720.47926157276,39611.83876214376,18978.692428435475,103997.64154168802,25247.75234307992,20129.650529277,23639.23495734283
7.059928,-73.912797,76.2,27.819,24.96428943902404,194952.71159028064,1,42398.301448389306,30729.904541294272,39536.40503001199,18798.87565771328,104249.45590990796,25499.4288596466,20064.1552233004,23891.058026428746
7.059844,-73.912847,76.2,27.819,24.10814101422203,194941.9208025808,1,42398.17162171494,30740.21025107316,39545.01720855844,18803.408627033063,104253.0539819285,25503.45598745206,20053.3915439218,23894.746765596214
7.059983,-73.912739,76.2,27.819,24.39274916520857,194961.4342252749,1,42398.49481175096,30721.073745663336,39528.180418219,18793.13460916204,104248.88799761268,25498.48991625888,20072.840649109334,23890.41077267509
7.060756,-73.911667,76.2,27.819,18.803467323220936,195100.88108189736,1,42402.25147510477,30575.785508910336,39386.31017789002,18684.4960232642,104259.18598011271,25502.97385905609,20211.615247123664,23899.288756235117
7.060969,-73.911511,76.2,27.819,14.960530822072776,195130.1598809691,1,42402.67798423087,30547.24227556109,39361.500584579335,18669.955853284428,104252.1761958821,25494.91290737213,20240.803063974246,23891.979674747752
7.060831,-73.9115,76.2,27.819,21.2620532938355,195118.54514030536,1,42402.87494317417,30556.49798682078,39366.09575081189,18667.0655135094,104264.66119839776,25507.71704985585,20229.18400822104,23904.55851911033
7.060886,-73.911511,76.2,27.819,24.21150161211242,195122.7399677295,1,42402.76859851448,30553.353840716856,39364.94130794947,18668.94249887525,104259.21617454269,25502.165662959364,20233.38374438476,23899.082187103348
7.061644,-73.909269,76.2,27.819,24.05780934994559,195337.6903430572,1,42411.210994839406,30312.911307040096,39103.884630449465,18432.31725430045,104354.1483814947,25588.91666756568,20447.56088183116,23991.126553617727
7.061647,-73.909269,76.2,27.819,24.779617551232043,195337.958377921,1,42411.20740901572,30312.689546624373,39103.76011716138,18432.35578360556,104353.89441557453,25588.656472828105,20447.827575488325,23990.869835248188
7.06355,-73.910303,76.2,27.819,23.883780610845704,195440.17694174743,1,42404.71988710736,30257.88571408732,39131.38844903213,18571.29388945893,104119.2990813765,25352.761907955515,20550.19390460138,23755.65985100387
7.0635,-73.910303,76.2,27.819,24.370891337094005,195435.70603097216,1,42404.7796641294,30261.550230359328,39133.43279434313,18570.594648581697,104123.53025658987,25357.09314694648,20545.71475584996,23759.93848317857
7.062556,-73.912356,76.2,27.819,19.61944301522848,195216.66565808043,1,42397.39601642628,30500.67404075452,39382.77946539411,18782.87438747979,104057.67103616249,25299.04222840477,20328.506661022915,23697.038047095997
7.062578,-73.912439,76.2,27.819,21.0637415435346,195213.19408250687,1,42397.0245364891,30505.947883217355,39390.398275181535,18792.269141688583,104049.9185280024,25291.49162868306,20325.155108933886,23689.34661250624
7.062561,-73.9124,76.2,27.819,24.12126574051464,195214.2292142504,1,42397.206381863645,30503.956529621977,39387.09089685947,18787.766797177963,104054.12617015108,25295.620941495992,20326.129936248537,23693.53079858697
7.062808,-73.907642,76.2,27.819,24.53534655380985,195548.5818971521,1,42416.32598580692,30093.17897993393,38888.994275745004,18269.33461836658,104371.50587153196,25600.43860418598,20658.07517672121,24005.38594064904
7.062831,-73.907683,79.248,27.80376,25.466860070523776,195547.9417015935,1,42416.133518062015,30094.844410064143,38892.24390935502,18274.145297356685,104366.6402640294,25595.616582778355,20657.40900418077,24000.548368278814
7.062783,-73.907583,76.2,27.819,24.470874177754208,195550.226664033,1,42416.592510214345,30090.184534189262,38883.98362073027,18262.523417929107,104377.82338540853,25606.680434267648,20659.753982366605,24011.65439219047
7.063497,-73.906186,76.2,27.819,24.51782434330045,195705.83614598503,1,42421.13305641303,29922.68563401597,38711.31094660966,18119.43686555129,104417.19003898776,25642.56215128872,20815.45613721329,24048.32417775109
7.063483,-73.906142,76.2,27.819,24.991273461119786,195707.47960603464,1,42421.32288256092,29920.11619942559,38707.381083202585,18114.41621942977,104421.51341272471,25646.83592976548,20817.13900600766,24052.60153512257
7.061861,-73.9048,76.2,27.819,19.496636154883,195651.0346246735,1,42428.757344771286,29931.256482666304,38637.57164033644,17944.888025013082,104654.2187151874,25879.554081867263,20764.07998548747,24285.32117590116
7.062633,-73.9033,76.2,27.819,24.910236476259787,195818.72568228512,1,42433.42158973012,29751.470144339102,38451.8556857389,17790.983457692295,104696.3388506548,25918.89491409748,20932.92997272104,24324.23528053244
7.062636,-73.903256,76.2,27.819,24.874508342050724,195821.89304406336,1,42433.58395506685,29747.669355186816,38447.23114955254,17786.203313226826,104699.23445281397,25921.74102552745,20936.17033329272,24327.057873754336
7.061175,-73.902425,76.2,27.819,17.98863332222366,195746.4344997956,1,42438.87287348544,29790.136299347418,38423.91790622929,17675.31371538447,104881.80921636824,26104.750041089083,20865.434691119804,24510.238255769647
7.061158,-73.902381,76.2,27.819,18.218509401525832,195747.82263828727,1,42439.065350785495,29787.86279955187,38420.1487084007,17670.26447255153,104886.38933275663,26109.296445513104,20866.968958193407,24514.772328673906
7.063492,-73.901314,76.2,27.819,24.64370951244728,196026.2583430939,1,42439.53260911138,29525.811608190383,38212.80683804118,17585.7679477323,104766.30877560946,25986.7354666276,21142.73945543927,24389.715895523277
7.065489,-73.902214,76.2,27.819,24.64370951244728,196145.0374632479,1,42433.12760609815,29449.65377386078,38221.96709888041,17714.95628184577,104533.8052590044,25753.89454050302,21256.308654111454,24155.839200199636
7.064433,-73.904003,76.2,27.819,24.0912252298446,195933.01660423548,1,42428.137024312935,29674.44169686821,38448.9220300439,17894.18701642439,104494.38529654706,25716.14118233996,21043.49562348309,24121.003673933465
7.064417,-73.904064,76.2,27.819,30.20433045097461,195927.57357575948,1,42427.931795443605,29680.62006645227,38455.83437324965,17900.620936911528,104491.36480878462,25713.188532392905,21038.006324933227,24118.103810984427
7.065481,-73.906808,76.2,27.819,23.56050106723237,195842.1798197956,1,42416.01665464062,29827.34714595296,38693.70906767575,18217.174342483708,104205.3880807234,25429.283382181176,20950.42359231126,23835.016381288824
7.065586,-73.906733,76.2,27.819,25.2003055893936,195856.48802452715,1,42416.158291896645,29813.43664553267,38681.72949146403,18210.61016189847,104201.8956703792,25425.57863563737,20964.68715373118,23831.28003959828
7.065431,-73.906833,76.2,27.819,23.96233304281751,195836.0700711112,1,42415.989863952665,29833.08737487555,38698.31371013979,18219.13125804652,104207.81757213334,25431.801636317825,20944.33404703436,23837.545425648248
7.066044,-73.904869,76.2,27.819,24.793845585516177,196019.88128462745,1,42422.53229164784,29626.11564637968,38471.62057434362,18014.087388139917,104296.70869046752,25518.04397451987,21128.1187457816,23922.538325216254
7.066069,-73.909661,76.2,27.819,23.4679886030186,195707.5644388368,1,42404.16807251436,30020.59720756579,38963.20133829403,18538.40072874037,103952.06286213693,25179.701979358462,20817.722101194788,23585.032768063524
7.064611,-73.913403,76.2,27.819,23.652219004928103,195332.0161268953,1,42390.78348343878,30438.255195900576,39406.949786869365,18926.023551090617,103809.1807893024,25048.68778295954,20447.371829479976,23447.911742370547
7.063236,-73.915261,76.2,27.819,23.80867810405838,195087.3382673017,1,42384.38938353082,30692.97596420702,39653.55506879217,19110.53581138413,103794.14723044382,25043.460083846723,20205.33804714169,23435.53890133769
7.059831,-73.917494,76.2,27.819,23.59873223417063,194636.3406066948,1,42377.699477627015,31126.190126108144,40021.7183544429,19314.00164118228,103926.1729781084,25196.262738087906,19755.306739657128,23570.62965899684
7.051392,-73.916003,76.2,27.819,23.930130203363863,193979.3610837465,1,42391.23490660948,31626.01222921249,40226.40572826687,19078.19277364513,104751.35249916972,26048.2917074364,19093.77458360912,24397.12031431877
7.051439,-73.916003,76.2,27.819,30.94845674038297,193983.5590573296,1,42391.20041515562,31622.49605540381,40224.363150747726,19078.46765304464,104747.33262913056,26044.061183452344,19097.940664391543,24393.098445521195
7.050347,-73.917097,76.2,27.819,23.778820623154605,193814.1165512196,1,42386.72236679724,31793.20744743465,40383.01215707826,19193.184148115022,104764.24139274852,26072.66376905254,18928.886222790778,24409.97507157673
7.050339,-73.917117,76.2,27.819,23.70196764437843,193812.08757990407,1,42386.63099306084,31795.43316711364,40385.39165409889,19195.350409234336,104763.52848500814,26072.114970817653,18926.85752049088,24409.25986749827
7.048628,-73.916094,76.2,27.819,23.92650246207052,193726.58348758344,1,42392.75035782589,31840.9592393686,40356.73987436001,19074.560230326595,104981.57798335286,26289.98613244184,18843.585956988503,24627.271412941293
7.053328,-73.916156,76.2,27.819,18.758790365045986,194142.2758847909,1,42389.062794920224,31494.068745439567,40158.316558747945,19107.553062010586,104575.12192991348,25864.43918530213,19255.782476664463,24220.745347397096
7.052597,-73.918933,76.2,27.819,21.00258525240817,193894.6976484762,1,42376.357401096815,31775.832271174804,40472.46637641858,19408.8340505452,104443.2058829042,25752.43305511417,19010.00785857028,24088.94007374075
7.051081,-73.919803,76.2,27.819,25.69483674479484,193702.0667682495,1,42373.05705755166,31959.50553971226,40626.19415592325,19495.713667020915,104512.37727003584,25803.84294341801,18817.77942441054,24157.77554119981
7.0508,-73.922142,76.2,27.819,24.463503352861245,193523.6272931703,1,42361.58773172079,32172.40929044703,40876.33459500912,19752.31349497921,104373.54827039418,25583.141831654983,18642.50093523905,24018.11574480544
7.049592,-73.919378,76.2,27.819,30.29511818627283,193596.83217125057,1,42376.02732648964,32035.457312196835,40647.53548184156,19441.284197888457,104669.74451820264,25916.32077048987,18712.09501141441,24314.936364071604
7.062142,-73.900144,76.2,27.819,17.496183559891428,195983.17643909573,1,42445.940509376014,29533.026988401296,38150.16693299636,17438.240487331284,104963.78549075178,26184.200595092312,21105.86103135554,24587.12215790757
7.059033,-73.901136,76.2,27.819,24.524317824734776,195640.7431829245,1,42446.93192883413,29848.717074939475,38384.14892195121,17507.268575552785,105154.55779464002,26378.098406913407,20769.20845852616,24783.74770267073
7.059903,-73.899669,76.2,27.819,29.127879977700204,195815.1891501672,1,42451.18835018654,29664.956811828928,38197.39545884538,17356.6459102703,105186.24593755674,26407.57068829512,20946.04775845446,24811.965298081515
7.058214,-73.903089,76.2,27.819,24.64370951244728,195438.7629317522,1,42440.4714313638,30067.680579630083,38618.15836679407,17712.60793583649,105084.22428437094,26311.73817981585,20563.386258594543,24717.152334294355
7.056261,-73.902072,76.2,27.819,23.148461012253204,195332.0804302433,1,42447.17583682398,30135.153177102355,38599.64724214943,17580.507690368573,105321.7290789739,26550.34461937841,20466.13768999318,24955.452826250657
7.053669,-73.902983,76.2,27.819,20.68590992164292,195041.14026776,1,42446.880746217415,30406.50428384204,38806.13229515307,17658.025063347708,105476.1596740249,26711.492902759244,20180.80216956331,25113.50331088811
7.050747,-73.903944,76.2,27.819,20.46690281871326,194717.58152518127,1,42446.39483047813,30707.918640063384,39033.77284085578,17743.96279633655,105655.70086414918,26900.57531510729,19864.474731549184,25296.292817289723
7.050086,-73.905861,76.2,27.819,21.63030827944749,194531.8570428441,1,42438.821319458846,30910.61891264296,39256.99495455669,17951.809249716218,105576.22788173522,26829.593518361016,19672.80270734149,25218.69251179718
7.051925,-73.902281,76.2,27.819,21.203844651368005,194932.5142731653,1,42451.997979912696,30485.48555187916,38812.95538861797,17567.908756262903,105673.7477849468,26910.94479406199,20082.39285337432,25311.87398269336
7.057264,-73.900561,73.152,27.83424,24.383475566379964,195521.3105891551,1,42451.72290250712,29937.907210157697,38402.46193726097,17424.41520783416,105344.84991471896,26569.586193386305,20657.77892537564,24975.369416342484
7.063714,-73.901453,76.2,27.819,21.67369928743095,196036.8826495028,1,42438.67706309828,29520.41760390748,38217.73337870898,17604.275658163977,104737.6656335375,25958.06759499449,21152.60722277886,24360.990696112884
7.065081,-73.897364,76.2,27.819,18.91151374276181,196428.5966667364,1,42450.90213455394,29086.662682756083,37742.36284404365,17178.2735342409,104916.96361885076,26137.59422705392,21551.53529771598,24530.17290244
7.066892,-73.903217,76.2,27.819,21.444950811194044,196204.23680035915,1,42427.30194382182,29427.659367951645,38267.39146885404,17847.602515144976,104343.8633530932,25563.890590066912,21312.69674665833,23965.585388802017
7.067914,-73.905775,76.2,27.819,21.677270321644063,196127.4406737354,1,42416.41751633508,29563.43643511859,38489.06909713902,18144.267250596527,104074.38715795516,25295.22747777444,21234.817161915467,23699.110387099758
