Basin,Well Name,BHT Depth (m),Lat,Lon,Surface Temperature (°C),Formation Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m)
Valle Medio del Magdalena,AMBROSIA-1,0.1931464174454829,4.624767,-74.868934,0.9101055198973043,0.15745800200101678,20.156508445163183,0.04026883980541208,0.14285714285714285,0.7308222808692968
Valle Medio del Magdalena,AMBROSIA-4,0.1079782459475157,4.620316,-74.86508,0.9102033376123233,0.06626080606830587,17.45353678502729,0.040338871232334685,0.14285714285714285,0.7308222808692968
Valle Medio del Magdalena,AMBROSIA-6,0.08912825386768045,4.61589,-74.869545,0.9235065468549422,0.07928329577828264,20.941789548233125,0.03947356234331691,0.14285714285714285,0.7308222808692968
Valle Superior del Magdalena,AMOYA-1,0.20560747663551404,3.729193,-75.396478,0.9318210526315789,0.19077251008552903,21.89939906764806,0.08541137587410995,0.14285714285714285,0.7849538897844031
Llanos Orientales,ANACONDA-1,0.7815618564866148,4.136439,-73.706975,0.6435522464698331,0.6419109560577358,21.04591052661525,0.195102231764065,0.14285714285714285,0.4143064463586603
Valle Superior del Magdalena,ANDALUCIA ESTE-1,0.026400549131421938,3.206406,-75.106661,0.9435591784338895,0.07909334788321315,32.03673888442565,0.12155769488966345,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-1,0.04915782248270764,3.162639,-75.139394,0.9497216944801028,0.09360295666173934,29.174216979089092,0.11547729569797544,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-12,0.03141665346639211,3.171603,-75.140242,0.9504064184852374,0.06012116397747502,26.56985797407436,0.11569385135874669,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-19,0.0172131580336871,3.172628,-75.133089,0.9476675224646984,0.05454191621628035,28.952412151011167,0.11669387627574848,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-20,0.019061196472886635,3.176919,-75.135431,0.9494282413350448,0.06649566419313946,31.181013824216123,0.11654119532997559,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-22,0.020486826125983418,3.169467,-75.128856,0.9464937098844672,0.06666069194980917,30.878043906195934,0.1171460967819356,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-23,0.03991763028670994,3.171661,-75.125758,0.9477653401797177,0.08854506479540902,30.36265487528514,0.11764401598251448,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-25,0.04144886213633242,3.164297,-75.141503,0.7489019255455711,0.12786895320817482,41.73422985100733,0.11525349918491123,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-26,0.027034162310576065,3.167789,-75.134522,0.8318513478818998,0.06351370498754194,31.1405671767291,0.11632158647840035,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-33,0.022440466761708647,3.169369,-75.130675,0.839578947368421,0.055147106585453076,30.37503756808982,0.11689762631070932,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-34,0.01573472728232747,3.169686,-75.136233,0.8229499358151475,0.042631580197232066,29.797083404145877,0.11616140908354453,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-35,0.03236707323512329,3.166388,-75.133172,0.8685329910141206,0.064148612547062,29.04544453971258,0.11645202066565188,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-36,0.026294946934896243,3.165531,-75.136706,0.8235368421052631,0.06342643695861683,31.523896414243662,0.11594470546017988,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-37,0.03294788531601457,3.163719,-75.135822,0.8412418485237485,0.07204555095004667,31.143125133743244,0.11599784459000881,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-38,0.028935001848038447,3.168153,-75.132094,0.8389920410783056,0.0872206195853748,35.50356713296392,0.11666185285934022,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-39,0.020539627224246265,3.174394,-75.128053,0.8421052631578947,0.06275320341251572,32.59402223218969,0.11743705180898484,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-4,0.0219124557790802,3.168644,-75.137914,0.8318356867779204,0.06291278768255415,32.47336741825955,0.11589660704232374,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-8,0.054121125719414964,3.159864,-75.147556,0.8520539152759949,0.06683336056734357,25.34315039680648,0.11427673559860646,0.0,0.8124552052415706
Valle Superior del Magdalena,ANDALUCIA SUR-9,0.029674217223718255,3.178786,-75.124008,0.8337612323491657,0.0755676897240905,32.93696184553608,0.11814609881415725,0.0,0.8124552052415706
Valle Medio del Magdalena,ANDES-1,0.07566397381065526,5.760086,-74.690311,0.9488413350449294,0.09311750515775258,24.35257586153446,0.027566146786502203,0.0,0.5430341587559151
Cordillera oriental,ANDINO-1,0.06758540577644015,3.602101,-74.882734,0.6846356867779204,0.16249541776771753,41.30751961464228,0.1056173031396153,0.14285714285714285,0.8947795240902618
Valle Medio del Magdalena,ANGELES-1,0.03210306774380908,8.091122,-73.580497,0.9727088575096277,0.09151225865826246,32.40735942821807,0.3782813187104092,0.0,0.4759388812756391
Valle Medio del Magdalena,ANGELES-2,0.25175563651723953,8.083908,-73.581719,0.9730023106546855,0.21793938607622815,20.558894335744977,0.37731991875268817,0.0,0.4759388812756391
Valle Medio del Magdalena,ANGELES-3,0.28787158772902477,8.077933,-73.584653,0.9722197689345315,0.2631436052490889,21.549970513619073,0.37639313214594666,0.0,0.4759388812756391
Valle Medio del Magdalena,ANGELES-5,0.2619990495802313,8.074036,-73.58365,0.9739804878048779,0.20791249040393933,19.240260867603453,0.3759871640118542,0.0,0.4759388812756391
Valle Medio del Magdalena,ANGELES-6,0.29082844923174406,8.074861,-73.587308,0.9741761232349164,0.2284201261854511,19.105414231644065,0.3758386963725821,0.0,0.4759388812756391
Valle Medio del Magdalena,ANGELES-7,0.31458894345002375,8.069947,-73.586944,0.9741761232349164,0.2441728985399903,18.939507420595948,0.37526537264472204,0.0,0.4759388812756391
Valle Medio del Magdalena,ANGELES-8,0.29531654258408574,8.0791,-73.588064,0.9721219512195123,0.22135064405935817,18.44039242097518,0.37630357947005927,0.0,0.4759388812756391
Uraba,APARTADO-1,0.5521938856328212,7.828981,-76.707569,0.9955003851091142,0.3107711506725747,14.369180628797137,0.3763827740211656,0.0,0.22911622969370327
Llanos Orientales,APIAY ESTE-1,0.5336078990443,4.076544,-73.37905,0.9116706033376123,0.6256630787730482,27.647839858068057,0.24157492328225247,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-1,0.49844236760124605,4.080986,-73.386289,0.9102033376123233,0.60950028858427,28.636917546556468,0.24047177279594098,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-10,0.4085748983578859,4.073333,-73.387817,0.9083448010269577,0.3927539272977923,23.08144512199509,0.24045297431881743,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-11,0.4873013358677861,4.079911,-73.384831,0.9104967907573813,0.5727728900753373,27.61790589832333,0.24069834985016772,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-12,0.4941126775436929,4.069986,-73.394544,0.9075738125802308,0.6206617962062342,29.33518026142393,0.23961580633019072,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-13,0.49189503141665347,4.0738,-73.3967,0.9080513478818999,0.5655717390105792,27.103984322454405,0.2392232414390217,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-14,0.4904166006652938,4.067739,-73.397969,0.9058993581514763,0.5810255394327821,27.841972967460904,0.23920415669125913,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-15,0.4450076561592481,4.0892,-73.3776,0.9098120667522465,0.5666794789328844,29.536382158827703,0.24146526920032216,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-16,0.49369026875759014,4.067669,-73.391008,0.8995412066752246,0.5579870762288992,26.738359928396417,0.2401597721842975,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-18,0.48756534135910023,4.0702167,-73.3882583,0.9078557124518614,0.5884635341683435,28.289524148781865,0.24047145851746368,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-2,0.4996567928612915,4.08195,-73.404619,0.9119640564826701,0.5979206566506619,28.083866175674732,0.23793295074660561,0.14285714285714285,0.4143064463586603
Llanos Orientales,APIAY-3,0.49062780505834513,4.086089,-73.382581,0.9119640564826701,0.5301772744304472,25.637569306671057,0.24085611179877967,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-5,0.3357093827551613,4.078417,-73.391089,0.9101412066752248,0.32991503490598867,23.39326874032452,0.23987683363573328,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-6,0.4843444743650668,4.089775,-73.387667,0.9083448010269577,0.6349836916233165,30.45008924721375,0.24006889158570124,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-7,0.4973335445377264,4.07665,-73.387022,0.9086382541720155,0.6484887398086296,30.340152465372498,0.2404787519402938,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-8,0.4982311632081947,4.072806,-73.390367,0.9077578947368419,0.22593804346174845,12.533194658641614,0.2401166591847004,0.14285714285714285,0.45023079734253857
Llanos Orientales,APIAY-9,0.40963092032314274,4.077542,-73.382447,0.9112793324775352,0.40466234587874833,23.606390164286317,0.24108410739592387,0.14285714285714285,0.45023079734253857
Cordillera oriental,APICALA-1,0.6270130418712709,4.105473,-74.701611,0.9160724005134788,0.32123436340783934,13.523719881782734,0.0648754480139304,0.14285714285714285,0.7772778910416966
Valle Inferior del Magdalena,APURE-1,0.5192460003168066,9.890686,-74.634439,0.9608729139922978,0.45172195149358346,21.024935126066953,0.5814905978190844,0.0,0.4487752915899046
Valle Inferior del Magdalena,APURE-2,0.5455409472517029,9.916364,-74.654719,0.9528518613607189,0.5174565769771906,22.741503887760732,0.5848639013702227,0.0,0.4487752915899046
Llanos Orientales,ARAGUATO-1,0.372670151539152,6.916601,-71.177426,0.9535365853658535,0.4221650337759278,26.19443689811507,0.5414968517602411,0.0,0.43058915983194734
Llanos Orientales,ARAMA-1,0.08200010560219653,3.445934,-73.94681,0.8202110397946085,0.10179492947734747,26.76072328389357,0.2041132661396893,0.14285714285714285,0.5371493850204259
Llanos Orientales,ARAUCA-1,0.9065948571730292,6.954928,-71.856931,0.9344621309370986,0.7081479522609222,19.246094729461674,0.45507330530026235,0.0,0.5764885778239615
Llanos Orientales,ARAUCA-2,1.0,6.958485,-71.843839,0.9390595635430037,0.7285173711579944,18.0413581087046,0.45694047190061227,0.0,0.5764885778239615
Llanos Orientales,ARAUCA-3,0.9508949786155552,6.984136,-71.820089,0.9378857509627727,0.7347041062264381,19.044859890283263,0.46136917234839026,0.0,0.5764885778239615
Llanos Orientales,ARAUCA-4,0.8216378900681134,6.982347,-71.835658,0.9395486521181,0.504746617755991,15.524463955463533,0.459283626996263,0.0,0.5764885778239615
Llanos Orientales,ARAUCO-1,0.2531284650720735,5.251782,-71.384182,0.9544169448010269,0.4177629588001281,35.083346949405524,0.4875560725471034,0.0,0.38961587049078683
Llanos Orientales,ARAUCO-2,0.29626696235281696,5.2573362,-71.38093,0.9542213093709884,0.4328462816291057,32.10136255691878,0.48791803961193747,0.0,0.38961587049078683
Llanos Orientales,ARAUCO-3,0.29309889645704634,5.2569938,-71.3812239,0.9541234916559691,0.4557930225274242,33.85557861290217,0.48788276700376454,0.0,0.38961587049078683
Llanos Orientales,ARAUQUITA-1,0.5450657373673372,6.912975,-71.423997,0.9508955070603338,0.5761073588932788,25.04991378581616,0.5089838737723065,0.0,0.4648829487138175
Sinú-San Jacinto,ARBOLETES-1X,0.37494059876445435,8.873997,-76.403694,0.9950112965340179,0.38340208168452933,23.75826565729514,0.4801159371049306,0.0,0.13367364566152373
Valle Medio del Magdalena,ARCANGEL-1,0.3141137335656582,8.106681,-73.562017,0.9653725288831836,0.25583355017325454,19.73665868818786,0.38143216967348625,0.0,0.4759388812756391
Valle Medio del Magdalena,ARCE-1,0.07297111779925022,6.488983,-74.386503,0.9649812580231065,0.21799531378507364,43.72306875832245,0.12886470593116273,0.0,0.4711858513507099
Valle Medio del Magdalena,ARCE-2,0.06689899149902317,6.489619,-74.386732,0.9646878048780487,0.06847890059600964,21.519155768863218,0.12892035881557293,0.0,0.4711858513507099
Valle Medio del Magdalena,ARENOSA-1_VMM,0.42573525529331,7.185358,-73.752306,0.967426700898588,0.34848519749605417,19.872917355205146,0.2594332795239832,0.0,0.6549706905814257
Valle Superior del Magdalena,ARENOSA-1_VSM,0.09065948571730292,3.189553,-75.267731,0.9623401797175868,0.12645688628394047,26.710727414254766,0.09946204916559952,0.0,0.8124552052415706
Valle Inferior del Magdalena,ARIANNA-1,0.151169544326522,8.646641,-75.384139,0.9686983311938382,0.15872437692852132,23.17964129509693,0.41001945784846255,0.0,0.4255029200343148
Valle Inferior del Magdalena,ARIANNA-3,0.17387401657954488,8.648055,-75.389889,0.9746652118100128,0.12309656801064983,17.735832032669805,0.4103266483832102,0.0,0.4255029200343148
Llanos Orientales,ARIARI-1,0.317228998363166,3.520336,-73.693897,0.8961175866495508,0.2798408244565563,21.50874419016013,0.2274429969495628,0.14285714285714285,0.3623911101278583
Llanos Orientales,ARIMENA-1,0.263107872643751,4.7363972,-71.6485194,0.9545147625160464,0.3137660101929071,26.77085021406,0.46520337203027423,0.0,0.3803431723704227
Valle Inferior del Magdalena,ARJONA-2,0.2829082844923174,9.537856,-73.962306,0.9750564826700898,0.24665191104343726,20.72140111850127,0.5477617456976778,0.0,0.5455274017688532
Valle Medio del Magdalena,ARMERO-1,0.09710121970536986,4.914911,-74.873508,0.9168549422336327,0.09995300307659394,22.89648658752531,0.04894584339957214,0.2857142857142857,0.7308222808692968
Valle Medio del Magdalena,ARMERO-2,0.016421141559744445,4.905508,-74.892925,0.9168806161745828,0.0740190924137556,34.62526750185953,0.04616661577929963,0.2857142857142857,0.7308222808692968
Valle Superior del Magdalena,ARROYO-1,0.023918897513068277,3.123508,-75.356489,0.8379332477535302,0.11793775219843289,43.9679401299737,0.084834340356386,0.0,0.8124552052415706
Valle Medio del Magdalena,ARRUGAS-1,0.31796821373884576,6.781392,-73.662531,0.9450264441591785,0.4130283735642258,29.236871188630023,0.2268515358881545,0.0,0.76041266348205
Guajira,ARUCHARA-1,0.4262632662759386,11.413205,-72.76908,0.9925658536585364,0.3211717979753383,18.41080628095327,0.8475508858952494,0.0,0.3505998023973218
Guajira,ARUCHARA-2,0.38909129309889645,11.440394,-72.768838,0.9911964056482669,0.3387487152418132,20.765407542012184,0.8511165008878387,0.0,0.3505998023973218
Cordillera oriental,ATADERO-1,0.12450498970378585,4.211595,-74.336553,0.08364364569961469,0.0608166554118979,26.016420944351623,0.10698203613160732,0.14285714285714285,0.8667609735278583
Valle Superior del Magdalena,AURORA-1,0.33391414541422465,3.042769,-75.316558,0.8389920410783056,0.2865637870617412,21.415136954229574,0.08772843574536084,0.0,0.8124552052415706
Valle Superior del Magdalena,AURORA-2,0.3413062991710228,3.036419,-75.313936,0.8451545571245185,0.2995448283129541,21.752238618332218,0.08794758746602721,0.0,0.8124552052415706
Llanos Orientales,AUSTRAL-1,0.4947990918211098,4.022164,-73.458267,0.9034539152759948,0.5190001567740217,25.02049028929162,0.2322413558741909,0.14285714285714285,0.4143064463586603
Llanos Orientales,AUSTRAL-1R,0.4835524578911241,4.022296,-73.458226,0.9039430038510912,0.5957380044521812,28.820815411580092,0.23224296075161988,0.14285714285714285,0.4143064463586603
Llanos Orientales,AUSTRAL-2,0.4719362162732985,4.021857,-73.454194,0.9041386392811297,0.5158342659295787,25.901815502160066,0.23280510054260403,0.14285714285714285,0.4143064463586603
Valle Inferior del Magdalena,AYAPEL-1,0.3256243729869581,8.400767,-75.171764,0.9936418485237482,0.24994690412723602,18.6495564358432,0.3726691771019788,0.0,0.44864019256320664
Valle Inferior del Magdalena,AYHOMBE-1,0.4972807434394636,9.469942,-75.001525,0.9711437740693196,0.40975125463290524,20.000915637204276,0.5210073483176759,0.0,0.28006352018484404
Llanos Orientales,AYSISI-1,0.27884259992607846,5.552917,-72.219967,0.8667722721437741,0.2811891422078295,24.074800749985354,0.36832873159428525,0.0,0.5300182708705821
Caguan-Putumayo,AZUL GRANDE-2,0.43867152436770684,0.283453,-76.599747,0.9128444159178435,0.5070171484778005,27.084402870314086,0.11292041804738823,0.5714285714285714,0.3415016582106907
Valle Superior del Magdalena,BABILLA-1,0.3739901789957231,3.05175,-75.339747,0.8498074454428755,0.3245417375865955,21.516060931395582,0.0847590387580038,0.0,0.8124552052415706
Valle Superior del Magdalena,BABILLA-2,0.03685516658746503,3.078261,-75.328169,0.852197432605905,0.08034459147378592,31.57069950521422,0.08707990351531743,0.0,0.8124552052415706
Valle Superior del Magdalena,BACHE-1,0.10116690427160882,2.975311,-75.350061,0.8427471116816432,0.15922557599347642,31.22421737147582,0.08194766718440745,0.0,0.7891166554797244
Valle Medio del Magdalena,BAJO RIO NORTE-10,0.038439199535350355,6.097736,-74.589531,0.9560798459563542,0.06488281808447866,25.892160025450266,0.06812473122407127,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO NORTE-11,0.021384444796451768,6.097703,-74.5895,0.9560798459563542,0.05502410686913872,27.734693673051076,0.068123904112594,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO NORTE-12,0.03268387982470036,6.095506,-74.588153,0.9558842105263157,0.07984107813579855,30.22597761363446,0.06800630376969655,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO NORTE-13,0.03315908970906595,6.095385,-74.588092,0.9558842105263157,0.056416472474752954,25.300169563902735,0.06799869842237244,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO NORTE-19,0.04657056866782827,6.08966,-74.583466,0.9552973042362003,0.05805731623616334,23.06877008600453,0.06779957472673906,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO NORTE-8,0.02977981942024395,6.097803,-74.589592,0.9560798459563542,0.02861689777271842,20.16059766353514,0.06812658310259463,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO-1,0.3063519721210201,6.946972,-73.983742,0.9654703465982029,0.29365936638624673,22.49229014320286,0.21346233981489743,0.0,0.6531907977881874
Valle Medio del Magdalena,BAJO RIO-13,0.050213844447964506,6.082466,-74.585613,0.9559820282413349,0.058512918986009355,22.523240932692662,0.06684157275525351,0.0,0.5403878470434242
Valle Medio del Magdalena,BAJO RIO-16,0.05839801467870531,6.083133,-74.580152,0.9558842105263157,0.043896942033827546,18.77753247884887,0.06740873069624569,0.0,0.5403878470434242
Valle Inferior del Magdalena,BAJO-1,0.1242409842124716,9.5199,-74.632353,0.9824906290115532,0.13905033442855447,23.6687070745492,0.5298592483045971,0.0,0.44681411258321657
Valle Superior del Magdalena,BALCON WEST-1,0.41279898621891337,3.209283,-75.361639,0.7163286264441593,0.3777684588434896,23.18602191758649,0.08823787159892478,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-1 ST-V,0.42504884101589313,3.186469,-75.331669,0.8545450577663671,0.4109964567714403,23.49876758269636,0.09092798410278899,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-10,0.47975077881619943,3.198025,-75.338236,0.8327984595635429,0.46997347905900005,23.89345957169305,0.09065650793542915,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-15H,0.49464068852632137,3.195483,-75.33152,0.8492629011553274,0.18632169659666398,11.206375493651828,0.09139842769152921,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-2,0.45398384286393156,3.195419,-75.331808,0.8478818998716302,0.4388690034961365,23.542161886206202,0.09135773595627163,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-23,0.3375574211943609,3.171852,-75.332434,0.8580664955070603,0.3067435190865932,22.279563811213816,0.09012445235101263,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-25,0.2915676646074238,3.180013,-75.334732,0.8475999999999999,0.2755082773529655,23.03239729896405,0.09021206979666735,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-3,0.48587570621468923,3.2188,-75.333153,0.8238125802310654,0.47082307933086737,23.716713069633897,0.09241599218780765,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-4,0.31575056761180625,3.207533,-75.322467,0.8501283697047497,0.25610973765963,20.446125184940584,0.09319293768282755,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-5,0.017846771212841228,3.198239,-75.33815,0.8318356867779204,0.17202319649185155,59.40088325046503,0.09067870739742374,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-6,0.44300121442525997,3.186467,-75.331878,0.8507702182284982,0.46853686849432014,25.39287539190965,0.09090059655843115,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-8,0.5204076244785891,3.180389,-75.335019,0.8469191270860075,0.5223113131249446,24.350545208565876,0.09019272833238583,0.0,0.8124552052415706
Valle Superior del Magdalena,BALCON-9,0.5242093035535139,3.220144,-75.340819,0.7888318356867778,0.43667998589885076,21.008696492892156,0.09150633787020299,0.0,0.8124552052415706
Guajira,BALLENA-1,0.2798458207930725,11.680472,-72.71885,0.9987163029525032,0.21874036903148208,18.847763120918223,0.8849400864610693,0.0,0.3505998023973218
Guajira,BALLENA-11,0.1931464174454829,11.699928,-72.721567,0.9980744544287548,0.14571716065314283,18.276387446137115,0.8873611285982638,0.0,0.3505998023973218
Guajira,BALLENA-2,0.2681239769787212,11.699025,-72.730275,0.9987163029525032,0.19328606689805367,17.706299077907957,0.8868305641153698,0.0,0.3505998023973218
Guajira,BALLENA-5,0.19842652727176724,11.694333,-72.739208,0.9980744544287548,0.18178665552299061,21.04879870065965,0.8857935222215899,0.0,0.3505998023973218
Guajira,BALLENA-6,0.27746977137124457,11.698617,-72.731208,0.9993581514762515,0.16354945946360894,15.239130049518739,0.8867329688838115,0.0,0.3505998023973218
Guajira,BALLENA-7,0.28554833940545965,11.694478,-72.738414,0.998141463414634,0.21187464912771625,18.109642617597366,0.8858499647559095,0.0,0.3505998023973218
Valle Inferior del Magdalena,BALSAMO-1,0.4736258514177095,10.283256,-74.716783,0.9898269576379974,0.4378021068704449,21.98636081734316,0.6355183837210417,0.0,0.34553878584219255
Sinú-San Jacinto,BALSAMO-2,0.44131157928084896,10.171614,-74.85825,0.9877727856225931,0.386095614163624,20.934297654429024,0.6191982882111882,0.0,0.4487752915899046
Valle Medio del Magdalena,BALSO-1,0.05602196525687733,6.179811,-74.540508,0.9586231065468549,0.039679711378270865,18.311715434697547,0.081333276204966,0.0,0.5403878470434242
Valle Medio del Magdalena,BAMBUCO-1,0.12234014467500925,6.874297,-74.081825,0.9730023106546855,0.11529125181836769,21.211456987152808,0.1972296987491478,0.0,0.6531907977881874
Valle Medio del Magdalena,BARBACOAS-2,0.23554569935054648,6.61255,-74.264064,0.9649812580231065,0.1369719842410838,15.481490077363251,0.15276167360358753,0.0,0.4731585050273326
Valle Medio del Magdalena,BARBACOAS-3,0.2419346322403506,6.578925,-74.264128,0.9618510911424905,0.18499478040453576,18.799680109886975,0.14896444669663322,0.0,0.4711858513507099
Llanos Orientales,BARQUERENA-1,0.4934262632662759,5.3959861,-71.8745361,0.9432657252888319,0.4679383631861654,22.730011019539685,0.4176498356740597,0.0,0.4992658862630428
Llanos Orientales,BARQUERENA-3,0.5205660277733777,5.3921472,-71.873925,0.9435591784338895,0.5340717882006221,24.390920456800757,0.4177803121118773,0.0,0.4992658862630428
Valle Medio del Magdalena,BARRANCA LEBRIJA-10,0.3228787158772902,8.007675,-73.7296,0.9867946084724006,0.26905247782449265,19.96679544773811,0.3582027693914312,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-11,0.22994878293468501,8.029803,-73.732778,0.9866967907573814,0.21040591433600037,21.272960820867844,0.3607485656452492,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-2,0.2858123448967738,8.024033,-73.734878,0.9868924261874199,0.254968937093113,21.023146637060297,0.35989846968007744,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-3,0.22155340831089287,8.063131,-73.758458,0.9870880616174582,0.20119804768348232,21.11434786161862,0.3633061234675082,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-4,0.1717619726490311,8.054189,-73.746694,0.9868924261874199,0.18147022118087486,23.306989724331665,0.3629149773525147,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-5,0.2565077353608955,8.039972,-73.739189,0.9868924261874199,0.2148199931675187,19.941494869268606,0.36161034373046275,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-6,0.2717144516605945,8.032672,-73.737483,0.9867946084724006,0.2017168702201767,18.197141165707208,0.3608086149156456,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-7,0.2603094144358203,8.024803,-73.743047,0.9866967907573814,0.2311109709485587,20.879020071185078,0.35947899246530896,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-8,0.3030783040287238,8.019664,-73.730281,0.9865011553273428,0.2226614666679093,18.056316591187397,0.35964709844063625,0.0,0.4759388812756391
Valle Medio del Magdalena,BARRANCA LEBRIJA-9,0.3230371191720788,8.017928,-73.726853,0.9875771501925545,0.2573383266703739,19.250875802895795,0.35964972377751403,0.0,0.4759388812756391
Valle Inferior del Magdalena,BARRO BLANCO-1,0.4603727757537357,9.300706,-74.535994,0.9936418485237482,0.4789440317277865,24.349513102366963,0.5006948204877331,0.0,0.46183230116189145
Sinú-San Jacinto,BARU-1,0.444743650667934,10.205514,-75.623989,0.9691874197689343,0.3944407620070111,21.2796388885134,0.6303731118275191,0.0,0.10388929061568208
Llanos Orientales,BASTIDAS NORTE-1,0.327366809229632,4.8899258,-71.8616937,0.9497216944801028,0.461575396898745,31.425810299739272,0.4310186383912392,0.0,0.4245916059184438
Llanos Orientales,BASTIDAS-1,0.318918633507577,4.8798059,-71.8617685,0.9499173299101413,0.4640656336915349,32.230016049995534,0.43135189483906106,0.0,0.4245916059184438
Valle Medio del Magdalena,BAUL-2,0.2701304187127092,6.227925,-74.417814,0.9559820282413349,0.17796882537704872,16.87437234471308,0.09754678854231749,0.0,0.4711858513507099
Valle Medio del Magdalena,BAUL-3,0.19504725698294523,6.195122,-74.451917,0.9435591784338895,0.15776241235155575,19.726624420411902,0.09096298971146309,0.0,0.5403878470434242
Valle Medio del Magdalena,BELLAVISTA-1,0.4811764084692961,7.112383,-73.578531,0.9621445442875483,0.376245667064156,19.15997740099638,0.2674059343762966,0.0,0.6549706905814257
Valle Medio del Magdalena,BELTRAN-1,0.5743703469032155,4.833444,-74.741944,0.9177353016688059,0.4148115145808287,18.074827774063884,0.06741858053000174,0.7142857142857142,0.7308222808692968
Llanos Orientales,BENGALA-1,0.21384444796451768,4.2723083,-71.98875,0.9385704749679076,0.24298749621116073,25.51092384408969,0.4316323077741039,0.14285714285714285,0.3343904478991042
Llanos Orientales,BENGALA-2,0.20206980305190347,4.2723533,-71.9887885,0.9385313478818997,0.33109086557562567,34.05423187659247,0.4316266837968828,0.14285714285714285,0.3343904478991042
Llanos Orientales,BENGALA-4,0.20307302391889753,4.2795286,-71.9845728,0.9386682926829268,0.3155983617532481,32.62031057852713,0.43217297738889826,0.14285714285714285,0.3343904478991042
Llanos Orientales,BENGALA-5,0.21067638206874706,4.26704,-71.9942416,0.9389617458279844,0.32465767432701814,32.5327524030828,0.430899052009035,0.14285714285714285,0.3343904478991042
