Longitude,Latitude,Elevation (m),Distance To Nearest Volcano (m),Radius (m),Number of Volcanoes Nearby,Moho Depth (m),Magnetic Anomaly (nT)
-74.30208155922323,8.269552283035274,577.2549019607843,300301.35203188093,305301.35203188093,1,38397.49226619906,-29.9794
-71.30221707881151,3.610476396550652,175.68627450980392,438646.252827012,443646.252827012,2,35697.66223280335,19.4443
-75.25911115156333,5.156326020019851,2509.8039215686276,8751.35263082107,13751.35263082107,2,44368.60884494745,-3.2262
-73.24170548537202,5.471431568802588,3187.450980392157,191194.75370132178,196194.75370132178,1,42222.57000816297,-9.1389
-72.19612731261428,-0.7364986373061191,150.58823529411765,490912.6795752825,495912.6795752825,1,32308.152656872247,-28.4836
-73.50827864813284,10.071024422466145,50.19607843137255,517040.9151688405,522040.9151688405,1,31069.446511319118,50.4645
-72.98840461064734,0.8649354988398406,250.98039215686273,340592.7710833444,345592.7710833444,1,34216.74331505525,-118.855
-75.64530411686653,5.216872598362865,903.5294117647059,31173.74159323667,36173.74159323667,1,38616.750094144096,4.4434
-74.1802199982591,7.918856120735894,1154.5098039215686,266675.36184172373,271675.36184172373,1,40771.473773654674,1.6029
-76.9355465024232,7.310012822517326,0.0,285913.1089485401,290913.1089485401,3,31635.83804176248,71.2723
-75.48232440356077,4.995992670232209,2283.921568627451,22140.21929124559,27140.21929124559,6,41998.93518623474,-8.2769
-73.07338138557104,-0.8367932367632185,175.68627450980392,411143.7833421931,416143.7833421931,1,32020.992997059908,-5.2746
-78.33982215386851,2.012965312768068,0.0,124314.91578768274,129314.91578768274,2,31778.561859876598,8.3632
-72.82315943485698,10.865712498094165,150.58823529411765,625886.5422114311,630886.5422114311,1,29359.403255541885,-15.648
-73.2035756552456,2.6686668960753694,250.98039215686273,291497.69827594364,296497.69827594364,2,32937.08161052275,17.2512
-73.3494123676225,1.0868526551320272,225.88235294117646,295242.6647494456,300242.6647494456,1,32006.938709746497,-65.5487
-72.01123051833115,6.944607160722983,326.27450980392155,356328.44032097724,361328.44032097724,1,39781.91051665166,-25.8171
-70.88262037918007,2.8761608358470454,200.7843137254902,505716.4001792753,510716.4001792753,2,34496.26619012148,-60.5899
-72.96991401307879,6.264957114642112,2032.9411764705883,230506.70775230642,235506.70775230642,1,39243.073389870326,-1.3809
-76.96395264406576,5.119912648603069,25.098039215686274,168512.59341382358,173512.59341382358,1,35387.075257797194,-15.9494
-75.16001744804177,5.638416659913066,1656.4705882352941,18552.233415887822,23552.233415887822,2,41327.40221651845,20.8478
-74.01609417034184,2.5325967201488275,276.078431372549,218362.91655975583,223362.91655975583,1,34320.69854414282,24.9533
-70.76445390089363,0.11171133427414315,225.88235294117646,601605.2858304967,606605.2858304967,1,32477.777739075314,-61.4184
-74.20292075060252,6.380745438133802,125.49019607843137,116747.08223401158,121747.08223401158,1,39278.16261457708,31.8463
-76.47492150073506,6.378278304946171,501.96078431372547,179150.49202009058,184150.49202009058,1,33464.50695098069,22.6064
-70.9845963881874,0.8186318864245905,200.7843137254902,558417.746652567,563417.746652567,1,32643.698889069416,-34.8253
-70.09206039502747,-2.1712370505541103,75.29411764705883,771962.3278061311,776962.3278061311,1,32823.35072477446,33.2399
-69.42465936921012,5.088980828291202,75.29411764705883,615958.6134571332,620958.6134571332,1,35727.386480280926,22.8786
-75.8254200165346,2.5628659282317727,1305.0980392156862,32993.66915123518,37993.66915123518,1,48317.89904900466,-6.0052
-69.55364729686,-1.8681782588576303,150.58823529411765,810306.87647574,815306.87647574,2,33179.09804302697,-25.064
-73.72312023662927,4.826619500904142,2685.4901960784314,164687.695961654,169687.695961654,4,45117.99447938822,-30.1642
-71.88180866873006,5.76062801921301,200.7843137254902,340815.2430933223,345815.2430933223,1,37100.35480498037,-30.28
-72.53085963105286,8.023266230282335,276.078431372549,376317.1934420282,381317.1934420282,1,37986.2066775146,18.3862
-72.74776763388445,7.041661680535929,3563.921568627451,289397.3830799185,294397.3830799185,1,44357.3315094284,6.7903
-77.07609528156777,5.198794225204535,75.29411764705883,182623.06749226167,187623.06749226167,1,34712.44465877507,-3.5006
-70.4786243570292,0.23175552171199154,200.7843137254902,628208.9898853846,633208.9898853846,1,33328.23521443437,-44.9197
-71.22223928772682,5.8685247636155875,125.49019607843137,414246.7961308618,419246.7961308618,1,36949.80099116055,7.1991
-70.23655955521807,2.9799322736898297,150.58823529411765,570447.0902136066,575447.0902136066,2,34631.705064754016,-24.9213
-68.11971121724301,4.73587573954112,100.3921568627451,764253.0459041384,769253.0459041384,1,36842.595657580496,11.7527
-73.35642066739771,0.8121041658062857,225.88235294117646,303677.2215791088,308677.2215791088,1,32488.57772025182,-21.1651
-72.20464555214713,5.426927876337144,200.7843137254902,305954.957871746,310954.957871746,1,38119.07513535769,-17.777
-71.96087599160556,12.01751898776531,25.098039215686274,780988.160120343,785988.160120343,1,29003.6180367794,-87.8926
-75.29627080832242,0.9303802239917784,200.7843137254902,101526.96895383556,106526.96895383556,1,33006.31116400593,-5.5381
-69.66064078398716,-1.0589188555668945,75.29411764705883,763068.6136541462,768068.6136541462,2,32924.20434490801,-50.6844
-78.59001464109582,1.4273698240997854,75.29411764705883,93562.62329723664,98562.62329723664,3,31686.491112382373,23.2654
-71.46995521150926,5.022888165104101,125.49019607843137,392619.2576750038,397619.2576750038,1,35998.41118232529,2.5974
-77.02263500026544,2.0613789309482238,752.9411764705882,48209.90528765214,53209.90528765214,1,39817.91113149833,-33.3294
-73.93075991894369,-0.7233395689022419,175.68627450980392,326901.51038547227,331901.51038547227,1,31456.588295575537,-11.5859
-72.86081452527209,3.674420982718699,225.88235294117646,269234.950331632,274234.950331632,2,34466.32774164699,-24.4809
-69.14015644340196,4.163463104080122,150.58823529411765,665575.5735263217,670575.5735263217,1,35256.475641732846,-3.1612
-77.25173140048825,3.563228645429257,0.0,153275.35514076153,158275.35514076153,1,32395.71701714004,-17.8375
-74.68960631195375,4.145573295672792,476.8627450980392,60934.641522555314,65934.64152255532,2,44603.274202603905,-59.7531
-68.35305318323141,1.8723498234567346,125.49019607843137,807994.7083995284,812994.7083995284,2,33729.71632080796,22.7748
-72.1085499462776,0.8654359624844679,200.7843137254902,435080.76885192917,440080.76885192917,1,31543.32727538263,-107.6536
-73.33499766183479,10.220645302323723,75.29411764705883,538907.937967012,543907.937967012,1,28809.785651575483,6.4487
-70.83200050594469,-1.7208084336112304,125.49019607843137,675791.2027342565,680791.2027342565,1,32538.543977313835,12.0496
-74.66637674202555,4.590023353320918,401.5686274509804,60471.616165962696,65471.616165962696,2,43612.709505648716,-1.181
-77.1635038188147,5.275684317347142,225.88235294117646,194199.6758649632,199199.6758649632,1,33924.7663925939,4.459
-71.95237117023851,-2.3302534754291,100.3921568627451,610217.6730166079,615217.6730166079,1,32321.920664612644,44.0985
-72.62070436217788,5.0532830113300005,276.078431372549,267326.1521648944,272326.1521648944,1,38511.947637745965,1.1191
-72.99522176790296,5.955053990176319,3614.1176470588234,220007.02121213273,225007.02121213273,1,40672.004505999204,2.9314
-68.4987976610063,3.500751478309934,100.3921568627451,747507.7679465221,752507.7679465221,2,34470.732740455765,-0.5915
-72.88539902443085,1.9310531781136246,225.88235294117646,337742.4359126108,342742.4359126108,1,32286.044099945735,41.8193
-76.36507696346062,2.7366799113895404,2785.8823529411766,42773.649115830274,47773.649115830274,3,45798.90974327945,-22.2132
-76.21863492469188,1.5202040825852103,2459.607843137255,38746.09833192659,43746.09833192659,4,44188.138819034415,-16.6968
-76.27968321187208,6.2012423228939735,1530.9803921568628,150038.1705405203,155038.1705405203,1,35390.3617602291,38.5331
-77.1495384212021,2.2119585895872635,2058.0392156862745,63209.4221258036,68209.4221258036,1,37940.57341767157,-44.3497
-71.41549602414197,1.4518121336618046,225.88235294117646,501762.85037878517,506762.85037878517,1,32795.5411717328,40.8642
-72.09530630818863,2.2646234734920405,175.68627450980392,416318.8432928001,421318.8432928001,2,33473.201151495756,70.3456
-75.43605114083678,2.3782344246618585,2032.9411764705883,59707.293845441985,64707.293845441985,1,44111.192018837064,-3.4239
-74.40651767225862,-0.5506333408493282,150.58823529411765,274794.20919875253,279794.20919875253,1,31528.25647472207,4.2336
-70.09013658084078,-1.031514401244153,75.29411764705883,718469.1924393742,723469.1924393742,2,33089.38424724894,-27.8566
-75.6433046828142,6.130339292507053,1957.6470588235293,92604.64245669665,97604.64245669665,2,38410.050188798654,17.8433
-74.26860917816423,2.988362592258002,426.6666666666667,186420.07942269367,191420.07942269367,2,35687.20756878518,-20.729
-72.76674886310651,5.33456312860379,1681.5686274509803,245269.52388867424,250269.52388867424,1,41170.1348876477,-52.8974
-75.00942871960055,8.597434642189317,0.0,327893.25703588413,332893.25703588413,1,37579.37550957538,-26.1588
-71.4781198029935,5.514957454859456,150.58823529411765,385624.77843744995,390624.77843744995,1,37680.791471803466,52.5089
-69.64158626577924,2.237513370812156,200.7843137254902,659762.9579406861,664762.9579406861,2,35849.86906245836,-40.5467
-70.32139270611468,3.2983105788302094,150.58823529411765,552413.7955504548,557413.7955504548,2,34156.55299262036,-13.2951
-73.49636265186454,6.827874705857397,702.7450980392157,208225.39244063874,213225.39244063874,1,43429.760989167386,3.7521
-71.09024227105806,-1.974316061895927,100.3921568627451,665072.1536312428,670072.1536312428,1,32504.731359318914,3.1737
-73.09396389120576,0.18304724265692407,250.98039215686273,359594.687238094,364594.687238094,2,35687.59116073299,23.3175
-73.3832454553803,10.168113763351597,75.29411764705883,531647.2774046656,536647.2774046656,1,29611.38133743462,7.0697
-75.8411431022054,1.9827605070900933,1530.9803921568628,26544.724216360206,31544.724216360206,1,43753.88216909398,-12.3093
-71.57514519216167,2.027527663279508,200.7843137254902,478953.65358524583,483953.65358524583,2,33132.195452289096,93.4677
-71.0800284700908,1.3972180759454158,225.88235294117646,539394.2261808866,544394.2261808866,1,33691.367259773324,71.4176
-77.4893832802561,6.7379720259901,125.49019607843137,290280.81652494415,295280.81652494415,1,30108.416529082504,-23.5462
-75.71507706089872,7.589632617107805,1154.5098039215686,231338.47521315457,236338.47521315457,1,36490.9369905386,-16.4661
-72.25158869692648,0.7817886790384803,175.68627450980392,421914.55494959897,426914.55494959897,1,32394.409445199737,-85.0995
-68.31043428535767,2.898417674633187,125.49019607843137,780004.635169057,785004.635169057,2,33637.20101556838,41.2384
-69.74374388255842,4.05221708705275,200.7843137254902,603737.3676992357,608737.3676992357,3,34788.673621074304,-28.7624
-76.25158349858152,0.5029670954915026,250.98039215686273,75120.65310910787,80120.65310910787,1,34338.29112838466,6.3723
-68.39742488040132,3.8801222574891465,100.3921568627451,753308.9924083363,758308.9924083363,3,35255.2784170949,-15.9535
-74.87181138076033,8.52458318716795,0.0,319895.4763081758,324895.4763081758,1,37721.46308833878,-29.7179
-71.48566149921399,-0.4411585535633269,175.68627450980392,550226.2326798994,555226.2326798994,2,30862.372776768403,-7.672
-73.5636569262871,9.674380689878136,50.19607843137255,473302.60683688405,478302.60683688405,1,36358.2387800465,47.2923
-74.40671052468085,-0.16101060093818376,175.68627450980392,246495.24938341865,251495.24938341865,1,31897.720197796156,-19.4471
-78.28422929776286,2.5358546769372365,0.0,173262.91882068492,178262.91882068492,2,29684.32255145359,9.2353
-69.19999073430688,3.621608536781763,100.3921568627451,668587.0267026611,673587.0267026611,2,35154.03556701026,-43.9677
-72.16080429864436,-1.7285812143108927,150.58823529411765,550916.01728265,555916.01728265,1,32385.906948234166,-2.1744
-74.4007983749758,7.284897693466622,577.2549019607843,192108.29193918125,197108.29193918125,1,40499.78359955927,2.8741
-77.50156780958399,0.9450604887630512,2911.372549019608,23834.367768714765,28834.367768714765,3,51277.83863974503,-17.528
-74.68036696682486,-0.18158488362589154,175.68627450980392,224492.63171624995,229492.63171624995,1,32202.14531182493,-10.4623
-72.86832586386907,10.595264966253138,878.4313725490196,596220.6902128273,601220.6902128273,1,29392.677721922428,-1.5891
-69.88802257398413,4.338239351515066,150.58823529411765,580427.4691119477,585427.4691119477,1,34555.9619118236,-8.2476
-75.19237929600915,5.90023217659434,1556.078431372549,37958.6825394976,42958.6825394976,1,40516.521867427815,26.0338
-73.76937256004406,5.257025825446647,2560.0,138818.83261093762,143818.83261093762,1,45748.967758756924,30.0699
-70.17526208646774,-3.7127065395624523,125.49019607843137,860276.8552758897,865276.8552758897,1,33101.5587123564,16.4327
-75.88199627606338,6.3167533507102345,903.5294117647059,126126.45929364498,131126.459293645,2,37362.88199828584,9.5345
-71.10135466082815,0.8693357626771085,200.7843137254902,544617.4578408388,549617.4578408388,1,32486.931869444135,-33.3062
-70.21329147682121,6.738353214377254,100.3921568627451,538523.8684536803,543523.8684536803,1,33482.38084966909,-93.2285
-71.74238247488883,11.850137067317231,150.58823529411765,774837.6012851013,779837.6012851013,1,30296.886548368548,-64.3418
-77.80005890608335,1.6439614785073857,351.37254901960785,62886.741911280835,67886.74191128084,2,35182.4614136808,-16.8528
-75.3949119547699,5.166468007196221,2710.5882352941176,5571.431338741068,10571.43133874107,1,42593.38920544453,-1.2346
-71.83133997505854,1.7456229967415515,225.88235294117646,454359.0905221638,459359.0905221638,1,31804.742469830388,24.9336
-71.46910817369678,11.882126281769779,25.098039215686274,792083.6370565009,797083.6370565009,1,31762.99767488486,-53.396
-77.10457089442112,3.9913454563495083,25.098039215686274,168381.15486659287,173381.15486659287,1,35666.86510219086,-5.6287
-75.3105799532399,1.8206238933391576,1455.686274509804,68029.3140421766,73029.3140421766,1,38876.19603658135,13.6828
-77.27491767786516,4.746869633872739,0.0,199089.70660718626,204089.70660718626,1,34010.735180825046,-3.1568
-69.86338336634002,3.7573931820059787,150.58823529411765,593646.0744304092,598646.0744304092,2,34832.20864284389,-38.872
-68.59912447119572,5.464109241264335,75.29411764705883,704275.7645368469,709275.7645368469,1,37515.519135460236,37.8587
-73.03716447503948,11.098803257467841,200.7843137254902,641819.4389471507,646819.4389471507,1,28082.55429419534,-34.9006
-73.43991577315612,5.461583093337634,2785.8823529411766,169523.5243853702,174523.5243853702,1,43026.71443295392,26.4125
-75.40910016548443,2.191646839732419,3112.156862745098,63325.21058824323,68325.21058824324,1,43656.117362232864,-6.4042
-75.86289862572924,0.6361080860126016,225.88235294117646,69251.33967204182,74251.33967204182,1,33154.98332049217,22.1382
-76.09159287455988,5.783245288144524,2785.8823529411766,102982.66125999425,107982.66125999425,1,37805.24945719822,95.4915
-73.1218909876404,-0.6403305843079705,150.58823529411765,395036.60830152436,400036.60830152436,1,32765.570926405344,-4.0224
-67.93597240678679,5.663709318725546,75.29411764705883,777235.9673904316,782235.9673904316,1,37570.45146535051,42.0514
-72.8370965974536,6.412544921555803,2133.3333333333335,249633.84649875888,254633.84649875888,1,38501.87728491317,-25.8542
-75.08922836468042,2.987541521117164,953.7254901960785,104553.68890421656,109553.68890421656,1,44663.8508500528,-10.4454
